tweets,date,city,user_location,id,link,texto_limpio,links,hashtags,mentions,emojis
"Entre más el gobierno dilate la negociación con el Comité Nacional de Paro, más solo quedará Duque con sus tentaciones autoritarias... https://t.co/LEoxMBeBiV",2021-05-26 17:55:28,Bogotá,Bogotá,1397612362635616259,https://twitter.com/i/web/stuatus/1397612362635616259,"Entre más el gobierno dilate la negociación con el Comité Nacional de Paro, más solo quedará Duque con sus tentaciones autoritarias... ",['https://t.co/LEoxMBeBiV'],[],[],[]
"#Actualidad | Gracias a @SectorialCo por esta nota acercándonos a las novedades del #SectorConsumo #postcovid. ¿Cómo está preparado el mercado colombiano para superar la pandemia, reactivación económica, pérdidas del paro y confianza del consumidor? 🇨🇴💻
https://t.co/IfXVY005et",2021-05-26 17:55:06,Bogotá,Bogotá,1397612270667055117,https://twitter.com/i/web/stuatus/1397612270667055117," | Gracias a  por esta nota acercándonos a las novedades del   ¿Cómo está preparado el mercado colombiano para superar la pandemia, reactivación económica, pérdidas del paro y confianza del consumidor? 🇨🇴💻
",['https://t.co/IfXVY005et'],"['#Actualidad', '#SectorConsumo', '#postcovid.']",['@SectorialCo'],['💻']
Sr Presidente @IvanDuque Colombia está siendo sometida a un ataque y no queremos reconocerlo El paro es un pretexto la @JEP_Colombia en cualquier momento condenará al estado y la @CorteConstEcu revivió sin modificar la ley de curules de la víctimas y los @ComunesCoL las tendran,2021-05-26 17:54:53,Bogotá,Bogotá,1397612217420468229,https://twitter.com/i/web/stuatus/1397612217420468229,Sr Presidente  Colombia está siendo sometida a un ataque y no queremos reconocerlo El paro es un pretexto la  en cualquier momento condenará al estado y la  revivió sin modificar la ley de curules de la víctimas y los  las tendran,[],[],"['@IvanDuque', '@JEP_Colombia', '@CorteConstEcu', '@ComunesCoL']",[]
"@AlvaroUribeVel @PaolaHolguin Sabe cual es plan, tal cual como en un tablero de ajedrez tiene sus movimientos bien planeados, convocan a un paro, por empresarios y “gente de bien”, pero a sabiendas qué hay manifestaciones, en contra del gobierno ahora, quieren es utilizar a la población como peones.",2021-05-26 17:53:15,Bogotá,Bogotá,1397611805548109826,https://twitter.com/i/web/stuatus/1397611805548109826,"  Sabe cual es plan, tal cual como en un tablero de ajedrez tiene sus movimientos bien planeados, convocan a un paro, por empresarios y “gente de bien”, pero a sabiendas qué hay manifestaciones, en contra del gobierno ahora, quieren es utilizar a la población como peones.",[],[],"['@AlvaroUribeVel', '@PaolaHolguin']",[]
@juanes Si señor para Colombia contamos los días para el paro más grande 28/05. de eso se refiere o me equivoco.,2021-05-26 17:51:29,Bogotá,Bogota,1397611361430032386,https://twitter.com/i/web/stuatus/1397611361430032386, Si señor para Colombia contamos los días para el paro más grande 28/05. de eso se refiere o me equivoco.,[],[],['@juanes'],[]
"@Juanpopulus Estoy de acuerdo con la protesta, con el paro, te lo digo porque salí a marchar y en la caminata uno de ellos me lo contó, les pagan el dia",2021-05-26 17:51:14,Bogotá,BOGOTA,1397611299492679680,https://twitter.com/i/web/stuatus/1397611299492679680," Estoy de acuerdo con la protesta, con el paro, te lo digo porque salí a marchar y en la caminata uno de ellos me lo contó, les pagan el dia",[],[],['@Juanpopulus'],[]
Y nos preguntan que por qué el paro. https://t.co/FnMAPtwmvY,2021-05-26 17:50:40,Bogotá,"Bogotá, Colombia",1397611156173467649,https://twitter.com/i/web/stuatus/1397611156173467649,Y nos preguntan que por qué el paro. ,['https://t.co/FnMAPtwmvY'],[],[],[]
"Mi siguió una chica que conocí en una jornada de paro, me acabo de enamora aaaaaaaaaaaaa la gente que anda en patines de verdad es muy áspera",2021-05-26 17:50:27,Bogotá,Bogotá ,1397611101974585345,https://twitter.com/i/web/stuatus/1397611101974585345,"Mi siguió una chica que conocí en una jornada de paro, me acabo de enamora aaaaaaaaaaaaa la gente que anda en patines de verdad es muy áspera",[],[],[],[]
Citynoticias en vivo: nueva reunión entre Gobierno y Comité del Paro https://t.co/decKZeFfyB https://t.co/nRIsZgmcpZ,2021-05-26 17:50:03,Bogotá,Bogotá - Colombia,1397610999994142720,https://twitter.com/i/web/stuatus/1397610999994142720,Citynoticias en vivo: nueva reunión entre Gobierno y Comité del Paro  ,"['https://t.co/decKZeFfyB', 'https://t.co/nRIsZgmcpZ']",[],[],[]
"Resulta ahora que en el país antes del paro no habían ladrones, porque todo lo que pasa ahora es por los vandalos. 

Una persona con más de una neurona sabría que los ladrones están haciendo su diciembre en este país colapsado.",2021-05-26 17:46:27,Bogotá,Bogota,1397610092724424706,https://twitter.com/i/web/stuatus/1397610092724424706,"Resulta ahora que en el país antes del paro no habían ladrones, porque todo lo que pasa ahora es por los vandalos. 

Una persona con más de una neurona sabría que los ladrones están haciendo su diciembre en este país colapsado.",[],[],[],[]
"@PalomaValenciaL @Luchomoreno79 Lo que si hay en Cali es pobreza, hambre, desempleo pero no por los bloqueos y el paro es por años de gobiernos indolentes y corruptos afines al uribismo",2021-05-26 17:46:26,Bogotá,Bogota Colombia,1397610090413318145,https://twitter.com/i/web/stuatus/1397610090413318145,"  Lo que si hay en Cali es pobreza, hambre, desempleo pero no por los bloqueos y el paro es por años de gobiernos indolentes y corruptos afines al uribismo",[],[],"['@PalomaValenciaL', '@Luchomoreno79']",[]
"@gusgomez1701 @almacenesexito Fake news? Puede ser, pero dan dádivas a los Que, en claro abuso de su función, asesinan personas, abusan de mujeres, entre otros. Y eso no es nuevo,eso no es del paro.",2021-05-26 17:45:38,Bogotá,Bogotá - Colombia,1397609888466014208,https://twitter.com/i/web/stuatus/1397609888466014208,"  Fake news? Puede ser, pero dan dádivas a los Que, en claro abuso de su función, asesinan personas, abusan de mujeres, entre otros. Y eso no es nuevo,eso no es del paro.",[],[],"['@gusgomez1701', '@almacenesexito']",[]
"@ELTIEMPO Mi papá falleció luego de la primera dosis. Tuvo un paro cardiaco  y tuvo covid en diciembre. No soy doctora pero mi papá no sufría del corazón y le afectó posiblemente secuelas del virus. El seguimiento ¿para cuando?,  los cuidados del covid, también son importantes",2021-05-26 17:45:10,Bogotá,bogota,1397609770845196292,https://twitter.com/i/web/stuatus/1397609770845196292," Mi papá falleció luego de la primera dosis. Tuvo un paro cardiaco  y tuvo covid en diciembre. No soy doctora pero mi papá no sufría del corazón y le afectó posiblemente secuelas del virus. El seguimiento ¿para cuando?,  los cuidados del covid, también son importantes",[],[],['@ELTIEMPO'],[]
"¡Me imagino que dirán que debido al paro nos ha ido tan mal!

La lista evalúa a las 53 principales economías bajo 11 variables de diversas fuentes, ahora incluye las dosis de vacuna administradas por cada 100 personas, para reflejar el progreso de las campañas de inoculación.",2021-05-26 17:44:41,Bogotá,Bogotá Colombia,1397609650762178561,https://twitter.com/i/web/stuatus/1397609650762178561,"¡Me imagino que dirán que debido al paro nos ha ido tan mal!

La lista evalúa a las 53 principales economías bajo 11 variables de diversas fuentes, ahora incluye las dosis de vacuna administradas por cada 100 personas, para reflejar el progreso de las campañas de inoculación.",[],[],[],[]
"#ParoNacional26M en Bogotá: desde temprano hay bloqueos en el sur de la ciudad

👉Siga el minuto a minuto de la jornada: https://t.co/OFPZjdfnDn https://t.co/8jkkLk1UVC",2021-05-26 17:44:06,Bogotá,"Bogotá, Colombia",1397609501625405441,https://twitter.com/i/web/stuatus/1397609501625405441," en Bogotá: desde temprano hay bloqueos en el sur de la ciudad

👉Siga el minuto a minuto de la jornada:  ","['https://t.co/OFPZjdfnDn', 'https://t.co/8jkkLk1UVC']",['#ParoNacional26M'],[],['👉']
"@RevistaSemana Jajaja, está como el audio que el se grabó y que el filtró diciéndole a los del paro que ya lo deberían terminar. 🤡",2021-05-26 17:43:57,Bogotá,Bogotá,1397609465612996608,https://twitter.com/i/web/stuatus/1397609465612996608," Jajaja, está como el audio que el se grabó y que el filtró diciéndole a los del paro que ya lo deberían terminar. 🤡",[],[],['@RevistaSemana'],['🤡']
"#EnMedios | @CamacolColombia alertó sobre el impacto que ha sufrido el sector tras casi un mes de bloqueos, a raíz del paro nacional
Vía: @Portafolioco 
Vea más en: https://t.co/QELsi6Fgr1",2021-05-26 17:43:33,Bogotá,"Bogota, Colombia",1397609363494277130,https://twitter.com/i/web/stuatus/1397609363494277130," |  alertó sobre el impacto que ha sufrido el sector tras casi un mes de bloqueos, a raíz del paro nacional
Vía:  
Vea más en: ",['https://t.co/QELsi6Fgr1'],['#EnMedios'],"['@CamacolColombia', '@Portafolioco']",[]
@JenniferPedraz Fueron ustedes los del paro los que invitaron a esto y motivar a todo lo que pasa en bogora que tristeza como acabó usted con  esa cuidad @maltescut1 @cutcolombia @Nelsonalarcon74 ampones,2021-05-26 17:42:44,Bogotá,Bogota Colombia,1397609160942960643,https://twitter.com/i/web/stuatus/1397609160942960643, Fueron ustedes los del paro los que invitaron a esto y motivar a todo lo que pasa en bogora que tristeza como acabó usted con  esa cuidad    ampones,[],[],"['@JenniferPedraz', '@maltescut1', '@cutcolombia', '@Nelsonalarcon74']",[]
"#ENVIVO Así avanzan el #ParoNacional26M en Cali, Medellín y otras ciudades
👉https://t.co/qCharMsIXa https://t.co/NnRdrrF1LT",2021-05-26 17:42:43,Bogotá,"Bogotá, Colombia",1397609154534068233,https://twitter.com/i/web/stuatus/1397609154534068233," Así avanzan el  en Cali, Medellín y otras ciudades
👉 ","['https://t.co/qCharMsIXa', 'https://t.co/NnRdrrF1LT']","['#ENVIVO', '#ParoNacional26M']",[],['👉']
"#ParoNacional26M A dos días de cumplirse el mes de protestas, este 26 miércoles habrá marchas en las principales ciudades del país. Desde el Comité del Paro denominaron este día como la ‘toma de capitales’ para hacer la mayor movilización del año. https://t.co/tKF2TuPprj",2021-05-26 17:41:41,Bogotá,"Bogotá, Colombia",1397608896273997825,https://twitter.com/i/web/stuatus/1397608896273997825," A dos días de cumplirse el mes de protestas, este 26 miércoles habrá marchas en las principales ciudades del país. Desde el Comité del Paro denominaron este día como la ‘toma de capitales’ para hacer la mayor movilización del año. ",['https://t.co/tKF2TuPprj'],['#ParoNacional26M'],[],[]
Sectores del campo empezaron una campaña para que se respeten sus derechos durante el paro. Más detalles aquí 👉 https://t.co/fMeGcdUQUi https://t.co/KvVKu3e0r5,2021-05-26 17:41:02,Bogotá,"Bogotá, Colombia",1397608731639230470,https://twitter.com/i/web/stuatus/1397608731639230470,Sectores del campo empezaron una campaña para que se respeten sus derechos durante el paro. Más detalles aquí 👉  ,"['https://t.co/fMeGcdUQUi', 'https://t.co/KvVKu3e0r5']",[],[],['👉']
"@jamesdrodriguez La marcha nacional del 28 de mayo, un mes entero de paro nacional, apesar del narcoestado y sus represalias, EL PUEBLO TIENE AGUANTE Y RESISTENCIA. 🔥💥

Lastima que las comodidades y la plata valgan más que la igualdad, la dignidad, la justicia, el amor y la vida misma..",2021-05-26 17:40:10,Bogotá,BOGOTA,1397608514491662342,https://twitter.com/i/web/stuatus/1397608514491662342," La marcha nacional del 28 de mayo, un mes entero de paro nacional, apesar del narcoestado y sus represalias, EL PUEBLO TIENE AGUANTE Y RESISTENCIA. 🔥💥

Lastima que las comodidades y la plata valgan más que la igualdad, la dignidad, la justicia, el amor y la vida misma..",[],[],['@jamesdrodriguez'],"['🔥', '💥']"
@ClaudiaLopez Le dijo chismosa a una de DD.HH por hablar de violencias sexistas durante el marco del paro. Cínica de mierda.,2021-05-26 17:39:00,Bogotá,Bogotá,1397608219531522061,https://twitter.com/i/web/stuatus/1397608219531522061, Le dijo chismosa a una de DD.HH por hablar de violencias sexistas durante el marco del paro. Cínica de mierda.,[],[],['@ClaudiaLopez'],[]
"""La crisis no surgió con el paro, ya venía de tiempo atrás, cada vez tenemos más dificultad en las condiciones de empleo. Se trata de que la población cuente con mayores oportunidades"" Dr. Ernesto Cano

#SesiónOrdinariaMixta",2021-05-26 17:38:49,Bogotá,"Bogotá, Colombia",1397608174824341507,https://twitter.com/i/web/stuatus/1397608174824341507,"""La crisis no surgió con el paro, ya venía de tiempo atrás, cada vez tenemos más dificultad en las condiciones de empleo. Se trata de que la población cuente con mayores oportunidades"" Dr. Ernesto Cano

",[],['#SesiónOrdinariaMixta'],[],[]
"Aquí la historia completa del cambio de rumbo que promete @claudialopez en Bogotá ante el paro: 

https://t.co/EUy3vHAtW7",2021-05-26 17:38:14,Bogotá,Bogotá,1397608028388696066,https://twitter.com/i/web/stuatus/1397608028388696066,"Aquí la historia completa del cambio de rumbo que promete  en Bogotá ante el paro: 

",['https://t.co/EUy3vHAtW7'],[],['@claudialopez'],[]
"Falta ver justo si este giro de @ClaudiaLopez sirve para apaciguar los ánimos del paro en Bogotá.

Sobre todo porque tomó las decisiones sin sentarse a negociar con los manifestantes. Hubo un intento fallido de su secretario @LuisErnestoGL en Las Américas. https://t.co/1RhEhwBUkG",2021-05-26 17:37:48,Bogotá,Bogotá,1397607918585982976,https://twitter.com/i/web/stuatus/1397607918585982976,"Falta ver justo si este giro de  sirve para apaciguar los ánimos del paro en Bogotá.

Sobre todo porque tomó las decisiones sin sentarse a negociar con los manifestantes. Hubo un intento fallido de su secretario  en Las Américas. ",['https://t.co/1RhEhwBUkG'],[],"['@ClaudiaLopez', '@LuisErnestoGL']",[]
@WRadioColombia #primeraLíneaEs Bolivar diciendo que aún no dan la orden de levantar el paro.... se tiene fe ...,2021-05-26 17:37:07,Bogotá,Bogota-Colombia,1397607743993823236,https://twitter.com/i/web/stuatus/1397607743993823236,  Bolivar diciendo que aún no dan la orden de levantar el paro.... se tiene fe ...,[],['#primeraLíneaEs'],['@WRadioColombia'],[]
"Senadores opositores le insisten al organismo interamericano que haga presencia urgente para que valore las violaciones de derechos humanos en el marco del paro.
https://t.co/pLWGIbMzmp",2021-05-26 17:35:02,Bogotá,"Bogotá, Colombia",1397607220305608705,https://twitter.com/i/web/stuatus/1397607220305608705,"Senadores opositores le insisten al organismo interamericano que haga presencia urgente para que valore las violaciones de derechos humanos en el marco del paro.
",['https://t.co/pLWGIbMzmp'],[],[],[]
"Por fin quien está gobernando en Colombia?
El pdte Duque o, el comité socialista del paro?
El gobierno no puede permitir el chantaje del derecho fundamental de protesta donde unos hacen de buenos marchantes, y otros de vándalos que atacan, incendian, saquean, hieren o matan.",2021-05-26 17:33:34,Bogotá,"Bogotá, Colombia ",1397606850716180482,https://twitter.com/i/web/stuatus/1397606850716180482,"Por fin quien está gobernando en Colombia?
El pdte Duque o, el comité socialista del paro?
El gobierno no puede permitir el chantaje del derecho fundamental de protesta donde unos hacen de buenos marchantes, y otros de vándalos que atacan, incendian, saquean, hieren o matan.",[],[],[],[]
"#NoticiasCapital | En estos momentos la comunidad indígena del Cauca se pronuncia sobre el Paro Nacional en la calle 13 con carrera 90 de la localidad Fontibón. 

Puedes enviarnos tus comentarios con el #MiPropuestaEs https://t.co/4vuWAMrLt1",2021-05-26 17:32:32,Bogotá,"Bogotá, Colombia",1397606590895861762,https://twitter.com/i/web/stuatus/1397606590895861762," | En estos momentos la comunidad indígena del Cauca se pronuncia sobre el Paro Nacional en la calle 13 con carrera 90 de la localidad Fontibón. 

Puedes enviarnos tus comentarios con el  ",['https://t.co/4vuWAMrLt1'],"['#NoticiasCapital', '#MiPropuestaEs']",[],[]
"@ClaudiaLopez anunció dos cambios en su gobierno por el paro:

1⃣Un proyecto en el @ConcejoDeBogota para usar en un paquete de ayudas sociales $1,7 billones que se iban a invertir en infraestructura y movilidad.

2⃣Reabrir todos los sectores económicos por tardar el 8 de junio. https://t.co/JGAJTAVrqv",2021-05-26 17:31:15,Bogotá,Bogotá,1397606269872189448,https://twitter.com/i/web/stuatus/1397606269872189448," anunció dos cambios en su gobierno por el paro:

1⃣Un proyecto en el  para usar en un paquete de ayudas sociales $1,7 billones que se iban a invertir en infraestructura y movilidad.

2⃣Reabrir todos los sectores económicos por tardar el 8 de junio. ",['https://t.co/JGAJTAVrqv'],[],"['@ClaudiaLopez', '@ConcejoDeBogota']",[]
"@Betocoralg Jajaja pero imaginen la tragedia, uds no entienden lo que es perder esos kilos, con los insumos bloqueados por el paro jajajjajajajaj",2021-05-26 17:30:40,Bogotá,bogota,1397606123985833984,https://twitter.com/i/web/stuatus/1397606123985833984," Jajaja pero imaginen la tragedia, uds no entienden lo que es perder esos kilos, con los insumos bloqueados por el paro jajajjajajajaj",[],[],['@Betocoralg'],[]
"Hace un mes @ClaudiaLopez dijo que las protestas del paro eran un “atentado contra la vida”.
 
Ahora, tras asegurar que escuchó a los manifestantes, pidió disculpas, cambió su discurso y, sin negociar con los manifestantes, tomó decisiones tratando de responder sus demandas.
 
🧶 https://t.co/KqarwrsQ3p",2021-05-26 17:27:26,Bogotá,Bogotá,1397605307833016320,https://twitter.com/i/web/stuatus/1397605307833016320,"Hace un mes  dijo que las protestas del paro eran un “atentado contra la vida”.
 
Ahora, tras asegurar que escuchó a los manifestantes, pidió disculpas, cambió su discurso y, sin negociar con los manifestantes, tomó decisiones tratando de responder sus demandas.
 
🧶 ",['https://t.co/KqarwrsQ3p'],[],['@ClaudiaLopez'],['🧶']
"@France24_es Sres periodistas la mayoría de los colombianos estamos en contra de bloqueos y del paro, Digan la verdad en sus reportajes.",2021-05-26 17:27:01,Bogotá,"bogota,colombia",1397605203181031427,https://twitter.com/i/web/stuatus/1397605203181031427," Sres periodistas la mayoría de los colombianos estamos en contra de bloqueos y del paro, Digan la verdad en sus reportajes.",[],[],['@France24_es'],[]
"Aquí la historia completa sobre las motivaciones de quienes comienzan a salir a las calles a manifestarse contra los bloqueos y el paro:
https://t.co/oNgZX7G89e",2021-05-26 17:26:42,Bogotá,Bogotá,1397605124038664193,https://twitter.com/i/web/stuatus/1397605124038664193,"Aquí la historia completa sobre las motivaciones de quienes comienzan a salir a las calles a manifestarse contra los bloqueos y el paro:
",['https://t.co/oNgZX7G89e'],[],[],[]
"Además de negar que la “Marcha del silencio” tuviera orígenes o intereses partidistas, varios participantes nos dijeron que tampoco era contra el paro.
 
Pero Juan Pablo Milanese de @icesi dice que protestar contra bloqueos también es protestar contra aspectos esenciales del paro",2021-05-26 17:26:39,Bogotá,Bogotá,1397605111040552963,https://twitter.com/i/web/stuatus/1397605111040552963,"Además de negar que la “Marcha del silencio” tuviera orígenes o intereses partidistas, varios participantes nos dijeron que tampoco era contra el paro.
 
Pero Juan Pablo Milanese de  dice que protestar contra bloqueos también es protestar contra aspectos esenciales del paro",[],[],['@icesi'],[]
"...algunos participantes de la “Marcha del silencio” con los que hablamos, y que no se identificaron como parte de un movimiento político, sí hicieron comentarios en contra de los seguidores de @petrogustavo y del Comité Nacional del Paro.",2021-05-26 17:26:38,Bogotá,Bogotá,1397605105638203397,https://twitter.com/i/web/stuatus/1397605105638203397,"...algunos participantes de la “Marcha del silencio” con los que hablamos, y que no se identificaron como parte de un movimiento político, sí hicieron comentarios en contra de los seguidores de  y del Comité Nacional del Paro.",[],[],['@petrogustavo'],[]
"La “Marcha del silencio” se dio cuando los bloqueos empiezan a ser una mancha en el paro a pesar de que este tiene apoyo mayoritario, según la encuesta Invamer Poll:
 
➡️98% de los encuestados apoya la protesta pacífica.
 
➡️60% rechaza el cierre de vías.
https://t.co/5qrglLX0Ic",2021-05-26 17:26:36,Bogotá,Bogotá,1397605099485241361,https://twitter.com/i/web/stuatus/1397605099485241361,"La “Marcha del silencio” se dio cuando los bloqueos empiezan a ser una mancha en el paro a pesar de que este tiene apoyo mayoritario, según la encuesta Invamer Poll:
 
➡️98% de los encuestados apoya la protesta pacífica.
 
➡️60% rechaza el cierre de vías.
",['https://t.co/5qrglLX0Ic'],[],[],"['➡️', '➡️']"
"El comité de revocatoria “Cali Primero” aprovechó la “Marcha del silencio” para recolectar firmas para tumbar al alcalde @JorgeIvanOspina.
 
Él, como contamos, puso en contra suya a quienes están a favor y en contra del paro.
 
https://t.co/pRgsYxEd5o",2021-05-26 17:26:35,Bogotá,Bogotá,1397605096469454849,https://twitter.com/i/web/stuatus/1397605096469454849,"El comité de revocatoria “Cali Primero” aprovechó la “Marcha del silencio” para recolectar firmas para tumbar al alcalde 
 
Él, como contamos, puso en contra suya a quienes están a favor y en contra del paro.
 
",['https://t.co/pRgsYxEd5o'],[],['@JorgeIvanOspina.'],[]
"La “Marcha del silencio” realizada ayer en Cali rechazó los bloqueos del paro que ya casi completan un mes en la ciudad.
 
Fue la primera reacción masiva contra unas de las principales manifestaciones que han caracterizado este paro, y se replicará en otras ciudades.
 
Va hilo🧵 https://t.co/MTIboZP51M",2021-05-26 17:26:33,Bogotá,Bogotá,1397605088022171654,https://twitter.com/i/web/stuatus/1397605088022171654,"La “Marcha del silencio” realizada ayer en Cali rechazó los bloqueos del paro que ya casi completan un mes en la ciudad.
 
Fue la primera reacción masiva contra unas de las principales manifestaciones que han caracterizado este paro, y se replicará en otras ciudades.
 
Va hilo🧵 ",['https://t.co/MTIboZP51M'],[],[],['🧵']
"@IvanDuque Presidente! Aquí no hay paro ni protesta pacífica, que más debemos esperar y sufrir los Colombianos! Actúe con toda la fuerza y contundencia que le confiere la democracia que lo eligió, contra todos los que bloquean y cometen actos de vandalismo y terrorismo! No espere más!",2021-05-26 17:25:47,Bogotá,Bogota,1397604894702440448,https://twitter.com/i/web/stuatus/1397604894702440448," Presidente! Aquí no hay paro ni protesta pacífica, que más debemos esperar y sufrir los Colombianos! Actúe con toda la fuerza y contundencia que le confiere la democracia que lo eligió, contra todos los que bloquean y cometen actos de vandalismo y terrorismo! No espere más!",[],[],['@IvanDuque'],[]
"#ParoNacional | Para hoy se tienen programadas marchas en las principales ciudades del país. Desde el Comité del Paro denominaron este 26 de mayo como el día de la ‘toma de capitales’ y pretenden que sea la mayor movilización del año.
https://t.co/qCharMsIXa",2021-05-26 17:25:02,Bogotá,"Bogotá, Colombia",1397604706663518208,https://twitter.com/i/web/stuatus/1397604706663518208," | Para hoy se tienen programadas marchas en las principales ciudades del país. Desde el Comité del Paro denominaron este 26 de mayo como el día de la ‘toma de capitales’ y pretenden que sea la mayor movilización del año.
",['https://t.co/qCharMsIXa'],['#ParoNacional'],[],[]
"@Futuronohay2 @JoseCuelloB Etc. El pequeño y micro empresario, que factura a niveles bajos, tienen flujos de caja más ajustados. Que puede hacer ese dueño de empresa? El del restaurante de corrientazos que hoy no va a abrir porque hay paro y no hay clientes",2021-05-26 17:24:43,Bogotá,"Bogotá, Colombia",1397604624446656518,https://twitter.com/i/web/stuatus/1397604624446656518,"  Etc. El pequeño y micro empresario, que factura a niveles bajos, tienen flujos de caja más ajustados. Que puede hacer ese dueño de empresa? El del restaurante de corrientazos que hoy no va a abrir porque hay paro y no hay clientes",[],[],"['@Futuronohay2', '@JoseCuelloB']",[]
#PrimeraLineaEs La representación de Colombia. Antes del paro había inseguridad y ahora vandalismo pero el estado no los persigue ni lo castiga.,2021-05-26 17:23:43,Bogotá,"Bogotá, Colombia.",1397604374403297282,https://twitter.com/i/web/stuatus/1397604374403297282, La representación de Colombia. Antes del paro había inseguridad y ahora vandalismo pero el estado no los persigue ni lo castiga.,[],['#PrimeraLineaEs'],[],[]
@NoticiasCaracol Y ahora después de paro y marchas pretenden que les den ayudas o que? Les toca esperarse a la próxima refor a tributaria para conseguir plata,2021-05-26 17:23:16,Bogotá,bogota,1397604260909617158,https://twitter.com/i/web/stuatus/1397604260909617158, Y ahora después de paro y marchas pretenden que les den ayudas o que? Les toca esperarse a la próxima refor a tributaria para conseguir plata,[],[],['@NoticiasCaracol'],[]
"@fdbedout @JohaFuentes Si @FiscaliaCol aplica extinción de dominio a un camión que prestan para atravesar en un paro, que tiene que hacer con una avioneta que prestan para llevar 400 kilos de cocaina.

Es para una tarea.",2021-05-26 17:22:06,Bogotá,Bogotá,1397603966490382337,https://twitter.com/i/web/stuatus/1397603966490382337,"  Si  aplica extinción de dominio a un camión que prestan para atravesar en un paro, que tiene que hacer con una avioneta que prestan para llevar 400 kilos de cocaina.

Es para una tarea.",[],[],"['@fdbedout', '@JohaFuentes', '@FiscaliaCol']",[]
"Hechos de Violencia en el Marco del Paro Nacional

De los 𝟔𝟎 asesinatos durante el paro, 𝟰𝟯 tienen presunta autoría de la fuerza pública
𝟰𝟲 presentaron heridas oculares
𝟮𝟮 han sido víctimas de agresión sexual
𝟮 miembros de la fuerza pública fueron asesinados https://t.co/KLEcaUWc1O",2021-05-26 17:21:50,Bogotá,"Bogota, Colombia",1397603898010083330,https://twitter.com/i/web/stuatus/1397603898010083330,"Hechos de Violencia en el Marco del Paro Nacional

De los 𝟔𝟎 asesinatos durante el paro, 𝟰𝟯 tienen presunta autoría de la fuerza pública
𝟰𝟲 presentaron heridas oculares
𝟮𝟮 han sido víctimas de agresión sexual
𝟮 miembros de la fuerza pública fueron asesinados ",['https://t.co/KLEcaUWc1O'],[],[],[]
"@ELTIEMPO Y que van a decir que se volvieron pobres en el mes de paro que llevamos? O que la culpa es de Petro, por esto es que se sigue marchando para acabar con tanta pobreza, por que en Colombia los ricos tienen que ser cada día más ricos y los pobres más pobres",2021-05-26 17:21:33,Bogotá,Bogota Colombia,1397603827726098432,https://twitter.com/i/web/stuatus/1397603827726098432," Y que van a decir que se volvieron pobres en el mes de paro que llevamos? O que la culpa es de Petro, por esto es que se sigue marchando para acabar con tanta pobreza, por que en Colombia los ricos tienen que ser cada día más ricos y los pobres más pobres",[],[],['@ELTIEMPO'],[]
(Actualización) Afectaciones en el servicio de  Transmilenio durante el día 29 del Paro Nacional @TransMilenio #Movilidad  https://t.co/38CulN5rSZ,2021-05-26 17:20:51,Bogotá,Bogotá - Colombia,1397603650600591360,https://twitter.com/i/web/stuatus/1397603650600591360,(Actualización) Afectaciones en el servicio de  Transmilenio durante el día 29 del Paro Nacional    ,['https://t.co/38CulN5rSZ'],['#Movilidad'],['@TransMilenio'],[]
"Bloqueo a ciudades gran conquista del Movimiento social colombiano.

Bloqueo a Buenaventura a surtido efectos políticos durante el Paro",2021-05-26 17:20:09,Bogotá,Bogota,1397603474381189122,https://twitter.com/i/web/stuatus/1397603474381189122,"Bloqueo a ciudades gran conquista del Movimiento social colombiano.

Bloqueo a Buenaventura a surtido efectos políticos durante el Paro",[],[],[],[]
@JuanGrabois @DianAngel01 @MisionIntCol La doble moral de el presidente @IvanDuque que exija la intromisión de las CIDH en Venezuela pero ahora les niega la entrada esta tan consiente de sus cagadas que ya tiene miedo y quiere esconder todo pero el paro sigue #ParoNacionalIndefinido #SOSColombiaNosEstanMatando,2021-05-26 17:19:15,Bogotá,bogota colombia ,1397603248249479171,https://twitter.com/i/web/stuatus/1397603248249479171,   La doble moral de el presidente  que exija la intromisión de las CIDH en Venezuela pero ahora les niega la entrada esta tan consiente de sus cagadas que ya tiene miedo y quiere esconder todo pero el paro sigue  ,[],"['#ParoNacionalIndefinido', '#SOSColombiaNosEstanMatando']","['@JuanGrabois', '@DianAngel01', '@MisionIntCol', '@IvanDuque']",[]
"@cardenasjorgee Muchos queremos saber quien dio la orden. De d un paro con vandalismo,de asesinar y quemar vivos a los policias,d bloquear ciudades, d matar bebes,d secuestrarnos en nuestras casas?🤔🤔 https://t.co/qJ5JTHCzlu",2021-05-26 17:18:12,Bogotá,Bogota Colombia,1397602986466189313,https://twitter.com/i/web/stuatus/1397602986466189313," Muchos queremos saber quien dio la orden. De d un paro con vandalismo,de asesinar y quemar vivos a los policias,d bloquear ciudades, d matar bebes,d secuestrarnos en nuestras casas?🤔🤔 ",['https://t.co/qJ5JTHCzlu'],[],['@cardenasjorgee'],"['🤔', '🤔']"
